NCMs;CFOPs;Descrição;Monofásico?;Data
 3917-40-90;5102.0;ADAPTADOR INTERNO R. EXTERNA MANG. PTA 1 DURIN;Não;06/01/2020
 3917-40-90;5102.0;ADAPTADOR CXA D AGUA LR 32mm X 1;Não;06/01/2020
 3917-40-90;5405.0;ENGATE FLEXIVEL 40cm;Não;06/01/2020
 3917-40-90;5102.0;BUCHA REDUCAO LONGA SOLD 50 X 32mm;Não;14/01/2020
 3917-40-90;5405.0;CAPS ESGOTO 075mm  AMANCO;Não;17/01/2020
 3917-40-90;5405.0;CAPS ESGOTO 050mm;Não;17/01/2020
 3917-40-90;5405.0;LUVA ESGOTO 40 MM;Não;21/01/2020
 3917-40-90;5102.0;LUVA CORRER 20mm (1/2 );Não;24/01/2020
 3917-40-90;5405.0;JOELHO INTERNO PTO DUPLO MANGUEIRA 1/2;Não;27/01/2020
 3919-10-00;5405.0;FITA ISOLANTE 19mm x 20m ANTICHAMAS   FOXLUX;Não;20/09/2019
 3919-10-00;5405.0;FITA ISOLANTE 18mmX05m IMPERIAL SLIM   3M;Não;11/10/2019
 3919-10-20;5102.0;FITA ISOLANTE 19mm X 10m   FOXLUX;Não;23/08/2019
 3919-10-20;5102.0;FITA ISOLANTE 19mm x 20m ANTICHAMAS FOXLUX;Não;28/10/2019
 3919-10-90;5102.0;FITA ISOLANTE 19X20M ANTI CHAMA;Não;01/08/2019
 3919-10-90;5102.0;FITA ISOLANTE 19 mm X 10 m OPER PRETA;Não;16/08/2019
 3919-10-90;5102.0;FITA ISOLANTE 19 mm X 20 m OPER PRETA;Não;30/08/2019
 3919-10-90;5102.0;FITA ISOLANTE 19X5M ANTI CHAMA;Não;09/09/2019
 3919-10-90;5102.0;FITA ISOLANTE 19X10MTS ANTI CHAMA;Não;15/10/2019
 3920-10-99;5102.0;LONA PRETA 04 MTS LARGURA   VALEPLAST;Não;17/08/2019
 3920-20-19;5405.0;LONA PRETA 04 MTS LARGURA   LONAX;Não;13/08/2019
 3920-20-19;5405.0;LONA PRETA 06 MTS LARGURA   LONAX;Não;03/10/2019
 3920-20-19;5102.0;LONA PRETA 08 MTS LARGURA LONAX;Não;31/12/2019
 3920-43-90;5405.0;PLASTICO MESA TRANSP 1,40m X 0,20mm   VULCAN;Não;14/09/2019
 3920-99-90;5405.0;FITA VEDA ROSCA 12mm x 10m;Não;01/08/2019
 3920-99-90;5102.0;FITA VEDA ROSCA 18mm x 25m   TECNOTAPE;Não;06/08/2019
 3920-99-90;5102.0;FITA VEDA ROSCA 18mm x 25m TECNOTAPE;Não;16/08/2019
 3922-20-00;5405.0;ASSENTO SANITARIO BRANCO   KRONA;Não;20/09/2019
 3922-20-00;5405.0;ASSENTO SANITARIO SOFT BRANCO METASUL;Não;11/11/2019
 3922-20-00;5102.0;ASSENTO SANITARIO CINZA CLARO   KRONA;Não;30/11/2019
 3922-20-00;5102.0;ASSENTO MEBUKI OVAL ALMOF SLIM BR AAS01;Não;19/12/2019
 3922-90-00;5102.0;CORTINA BOX PE BRIL 178 X 198 C/VISEIRA PLASTNOVA;Não;17/08/2019
 3922-90-00;5405.0;CAIXA DESCARGA 9 lt CINZA CLARO   ASTRA;Não;14/09/2019
 3922-90-00;5102.0;CORTINA BOX PE BRIL 138X178 S/VIS PLAST-NOVA R.282;Não;16/09/2019
 3922-90-00;5405.0;PORTA SHAMPOO BELLART BEGE;Não;15/10/2019
 3922-90-00;5102.0;KIT BANHEIRO BELLARET BRANCO DURIN;Não;11/11/2019
 3923-21-10;5102.0;SACO LIXO 100 LT - 75X90X012 C10 UND;Não;16/08/2019
 3923-21-10;5405.0;BOBINA PICOTADA 40 X 60 (10kl)   HIPER-ROLL;Não;22/08/2019
 3923-21-10;5102.0;SACO LIXO PLAST. 50 LTS PCT C/10;Não;01/10/2019
 3923-21-10;5102.0;SACO LIXO PLAST.  50 LTS PCT C/10;Não;04/10/2019
 3923-21-10;5102.0;SACO LIXO PLAST.  15 LTS  39 X 58cm  PCT C/20  MC;Não;11/10/2019
 3923-21-10;5102.0;SACO LIXO 100 LT - 75X90X0,12 C/10 UND;Não;17/10/2019
 3923-21-10;5102.0;SACO LIXO PLAST.  30 LTS C/10;Não;31/10/2019
 3923-21-10;5102.0;BOBINA PICOTADA 40 X 60 (10kl) HIPER-ROLL;Não;30/01/2020
 3923-30-00;5405.0;GARRAFAO TERMICO 5LTS  VERMELHA   ALADDIN;Não;06/08/2019
 3923-30-00;5102.0;MAMADEIRA P/DESMAME BEZERRO  2 LTS   SGAMAQ;Não;26/08/2019
 3923-30-00;5102.0;BOMBONA COMBUSTIVEL  5 LTS;Não;31/08/2019
 3923-30-00;5405.0;GARRAFAO TERMICO 5LTS  AZUL   ALADDIN;Não;07/01/2020
 3923-50-00;5405.0;TAMPA LATAO LEITE PLASTICO PTO 30/50 LT   INJESUL;Não;13/09/2019
 3923-90-00;5405.0;PRATO VASO PTO N.3;Não;29/08/2019
 3923-90-00;5405.0;PRATO VASO PTO N.4   INCAT;Não;03/09/2019
 3923-90-00;5405.0;VASILHAME LEITE 02 LTS PLAST  INJESUL;Não;09/09/2019
 3923-90-00;5405.0;PRATO VASO PTO N.5   INCAT;Não;09/10/2019
 3924-10-00;5102.0;ESPUMADEIRA NYLON   MARTINAZZO;Não;24/12/2019
 3924-10-00;5405.0;FUNIL PLASTICO;Não;15/01/2020
 3924-90-00;5102.0;BALDE PLASTICO LISO 15 LTS;Não;16/08/2019
 3924-90-00;5102.0;PA LIXO NOVIÇA CLIPA;Não;16/08/2019
 3924-90-00;5102.0;CESTO LIXO TELADO 10LTS;Não;16/08/2019
 3924-90-00;5102.0;LIXEIRA PAPEL TELADA 10 L BRABCA;Não;31/08/2019
 3924-90-00;5405.0;PRENDEDOR ROUPA PLASTICO  C/12 PEÇAS   DARMA;Não;10/09/2019
 3924-90-00;5405.0;REGADOR PLASTICO 08 LTS   PLASTIKERO;Não;17/09/2019
 3924-90-00;5405.0;REGADOR PLASTICO  10 LTS;Não;17/09/2019
 3924-90-00;5102.0;BALDE PLASTICO 10 LTS;Não;12/12/2019
 3924-90-00;5102.0;BACIA PLASTICA GRANDE 15 LT;Não;10/01/2020
 3925-10-00;5102.0;LONA AGRO PTABCA SILO 8M LG;Não;16/08/2019
 3925-10-00;5102.0;CAIXA D´AGUA POL PRO 1000 LT AZUL;Não;05/10/2019
 3925-10-00;5102.0;LONA AGRO PTA/BCA SILO 8M LG;Não;05/10/2019
 3925-10-00;5102.0;CAIXA D AGUA POLIETILENO 500 LTS POLIATACADOS;Não;07/10/2019
 3925-90-00;5405.0;DESEMPENADEIRA PLAST. LISA P/ GRAFIATO;Não;24/09/2019
 3925-90-90;5405.0;BUCHA FIXAÇAO S/10;Não;01/08/2019
 3925-90-90;5405.0;BUCHA FIXAÇAO S/06;Não;08/08/2019
 3925-90-90;5102.0;ROLETE SUPORTE PAPEL HIGIENICO;Não;12/08/2019
 3925-90-90;5405.0;ESPAÇADOR P/PISOS  -  4 MM;Não;13/08/2019
 3925-90-90;5405.0;BUCHA FIXAÇAO S/08;Não;29/08/2019
 3925-90-90;5405.0;CAIXA MASSA ALVENARIA PTA PLASTICA;Não;03/09/2019
 3925-90-90;5102.0;CAIXA LUZ 4 X 2;Não;04/09/2019
 3925-90-90;5405.0;GRAMPO FIXAR FIO 14 - 16  C/20 U;Não;10/09/2019
 3925-90-90;5405.0;ESPATULA MASSA PLASTICA;Não;11/09/2019
 3925-90-90;5102.0;BALDE CONCRETO PLASTICO 12 LTS TERRAPLAST;Não;15/09/2019
 3925-90-90;5102.0;GRAMPO FIXAR FIO COAXIAL BCO C/20;Não;01/10/2019
 3925-90-90;5102.0;GRAMPO FIXAR FIO 14 - 16 C/20 U;Não;01/10/2019
 3925-90-90;5405.0;BUCHA FIXAÇAO S/07;Não;02/11/2019
 3925-90-90;5102.0;BUCHA FIXACAO S08;Não;12/12/2019
 3925-90-90;5102.0;GRAMPO FIXAR FIO MARRON C/30;Não;19/12/2019
 3925-90-90;5405.0;BUCHA FIXAÇAO S/ 5;Não;28/12/2019
 3925-90-90;5102.0;BANDEJA PINTURA ROLO 23 CM PTA   COMPEL;Não;31/12/2019
 3925-90-90;5405.0;ESPAÇADORES REVESTIMENTO 05mm;Não;27/01/2020
 3926-30-00;5102.0;LONA DUPLA FACE COM ILHOS 2 X 2 M;Não;16/11/2019
 3926-30-00;5102.0;LONA DUPLA FACE CILHOS 7 X 5 M;Não;12/12/2019
 3926-30-00;5102.0;LONA DUPLA FACE C/ILHOS 3 X 3 M;Não;13/12/2019
 3926-30-00;5102.0;LONA DUPLA FACE C/ILHOS 4 X 6 M;Não;17/12/2019
 3926-90-90;5102.0;BEBEDOURO FRANGO 3,7LT;Não;01/08/2019
 3926-90-90;5405.0;ABRAÇADEIRA NYLON 4,8 x 200mm   PTA;Não;03/08/2019
 3926-90-90;5102.0;ABRAÇADEIRA NYLON 3,6 x 150mm;Não;03/08/2019
 3926-90-90;5405.0;BEBEDOURO PASSARO CAÇULA 60 ml ALVORADA;Não;06/08/2019
 3926-90-90;5405.0;PRATO VASO PTO N.6   INCAT;Não;10/08/2019
 3926-90-90;5102.0;VASO T-35 REF. 7335;Não;10/08/2019
 3926-90-90;5405.0;PRATO VASO PTO N.00;Não;14/08/2019
 3926-90-90;5102.0;BASE VASO PRETO N. 01;Não;14/08/2019
 3926-90-90;5102.0;BASE VASO PRETO N. 02;Não;14/08/2019
 3926-90-90;5102.0;ABRACADEIRA NYLON 48 X 280 mm BCA;Não;16/08/2019
 3926-90-90;5102.0;ABRACADEIRA NYLON 25 x 100mm PTA;Não;16/08/2019
 3926-90-90;5102.0;DESEMPENADEIRA PLAST FRISADA 18X30cm;Não;16/08/2019
 3926-90-90;5405.0;PRATO VASO PTO N.7   INCAT;Não;16/08/2019
 3926-90-90;5405.0;BEBEDOURO PLASTICO C/ROSCA  2,0 LTS;Não;19/08/2019
 3926-90-90;5102.0;ABRAÇADEIRA NYLON 4,8 X 280 mm BCA;Não;20/08/2019
 3926-90-90;5405.0;BEBEDOURO PASSARO GRANDE 220 ml  ALVORADA;Não;22/08/2019
 3926-90-90;5405.0;BEBEDOURO PASSARO MEDIO 110 ml  ALVORADA;Não;22/08/2019
 3926-90-90;5102.0;ABAFADOR DE RUIDO TIPO CONCHA 3M;Não;22/08/2019
 3926-90-90;5405.0;VASSOURA GRAMA PVC C/CB 22 PALETAS;Não;26/08/2019
 3926-90-90;5405.0;COMEDOURO 01 FURO CRIST. C/GANCHO  ALVORADA;Não;28/08/2019
 3926-90-90;5102.0;VASO T-20 REF. 7320;Não;29/08/2019
 3926-90-90;5102.0;ABRACADEIRA NYLON 35 X 280 mm BCA;Não;31/08/2019
 3926-90-90;5102.0;VASO T-30 REF. 7330;Não;03/09/2019
 3926-90-90;5405.0;BANHEIRA PASSARO GRANDE CRISTAL  ALVORADA;Não;04/09/2019
 3926-90-90;5102.0;BEBEDOURO 70 ML CURIO ALVORADA;Não;04/09/2019
 3926-90-90;5405.0;DESEMPENADEIRA PLASTICA ESTRIADA   17 x 30;Não;05/09/2019
 3926-90-90;5102.0;FLOREIRA PRETA C/BASE FC-40;Não;09/09/2019
 3926-90-90;5102.0;BUCHA FIXAÇAO S/12 COM ANEL;Não;12/09/2019
 3926-90-90;5102.0;VASO PRETO T-12;Não;19/09/2019
 3926-90-90;5102.0;VASO T-07 TERRACOTA;Não;19/09/2019
 3926-90-90;5102.0;VASO T-10 TERRACOTA;Não;19/09/2019
 3926-90-90;5405.0;BANDEJA PINTURA  15 CM;Não;23/09/2019
 3926-90-90;5102.0;VASO T-30 REF 7330;Não;26/09/2019
 3926-90-90;5102.0;PRATO VASO PTO N4 INCAT;Não;26/09/2019
 3926-90-90;5102.0;ABRAÇADEIRA NYLON 3,5 X 280mm PTA;Não;03/10/2019
 3926-90-90;5102.0;ESCOVA PLASTICA C/ALÇA PET INJET;Não;04/10/2019
 3926-90-90;5102.0;BANDEJA CAÇAMBA CONDOR REF 999;Não;16/10/2019
 3926-90-90;5405.0;BANDEJA PINTURA 29X35 PTA;Não;17/10/2019
 3926-90-90;5405.0;ABRAÇADEIRA NYLON 2,5 x 100mm   PTA;Não;19/10/2019
 3926-90-90;5405.0;NINHO CORDA N  01;Não;25/10/2019
 3926-90-90;5405.0;BEBEDOURO BEIJA-FLOR;Não;29/10/2019
 3926-90-90;5102.0;ABRAÇADEIRA NYLON 3,5 X 140 mm P´TDA;Não;29/10/2019
 3926-90-90;5102.0;ABRAÇADEIRA NYLON 4,8 X 280 mm;Não;01/11/2019
 3926-90-90;5102.0;PROTETOR AUDITIVO DE COPOLIMERO 3M;Não;06/11/2019
 3926-90-90;5102.0;VASO T-18 REF 7318;Não;06/11/2019
 3926-90-90;5405.0;BANHEIRA PASSARO MEDIA CRISTAL  ALVORADA;Não;07/11/2019
 3926-90-90;5102.0;ABRAÇADEIRA NYLON 380 X 7,8 MM;Não;08/11/2019
 3926-90-90;5102.0;VASO PRETO T 10;Não;10/11/2019
 3926-90-90;5405.0;BANDEJA PINTURA  23 CM   ROMA;Não;11/11/2019
 3926-90-90;5405.0;DESEMPENADEIRA PLAST AZL 18X30;Não;11/11/2019
 3926-90-90;5102.0;VASO PRETO T-9;Não;16/11/2019
 3926-90-90;5405.0;BANHEIRA PASSASRO PEQUENA CRISTAL   ALVORADA;Não;21/11/2019
 3926-90-90;5102.0;CAIXA FERRAMENTA 12,5 HANDYBOX REF. HB-6062;Não;02/12/2019
 3926-90-90;5102.0;PORTA ISCA COMBATE RATO C/CHAVE;Não;03/12/2019
 3926-90-90;5405.0;PORTA VITAMINA PASSARO REDONDO;Não;05/12/2019
 3926-90-90;5102.0;ABAFADOR DE RUIDO TIPO CONCHA;Não;19/12/2019
 3926-90-90;5102.0;MASCARA SOLDA POLIPROP. PRO-SAFETY ARTIC.CA.14200;Não;20/12/2019
 3926-90-90;5102.0;BUCHA CISER OCO C8 X 50mm;Não;21/12/2019
 3926-90-90;5405.0;BEBEDOURO PLASTICO C/ROSCA  4,8 LTS;Não;24/12/2019
 3926-90-90;5102.0;MAMADEIRA P/DESMAME BEZERRO 2 LTS SGAMAQ;Não;02/01/2020
 3926-90-90;5102.0;BEBEDOURO PLASTICO C/ROSCA 4,8 LTS;Não;14/01/2020
 3926-90-90;5102.0;ABRAÇADEIRA NYLON 3.5 X 280 mm BCA;Não;28/01/2020
 4005-91-90;5102.0;FITA ISOLANTE AUTO FUSAO 10 m FOXLUX;Não;16/08/2019
 4006-90-00;5405.0;BICO MAMADEIRA BEZERRO;Não;23/09/2019
 4006-90-00;5405.0;ANEL VEDAÇAO C/GUIA VASO SANITARIO;Não;17/10/2019
 4008-21-00;5405.0;ESTOJO VIPAL EV-01;Não;06/08/2019
 4008-21-00;5102.0;REMENDO REDONDO 25MM RBM-01;Não;31/08/2019
 4009-11-00;5102.0;MANGUEIRA COMB. LONADA 3/16X2,0;Não;13/08/2019
 4009-11-00;5102.0;MANGUEIRA COMB. LONADA 5/16X2,0;Não;13/08/2019
 4009-11-00;5102.0;MANGUEIRA COMB. LONADA 1/4X2,0;Não;20/12/2019
 4010-32-00;5102.0;CORREIA V  A-39   ECCOFER;Não;14/09/2019
 4010-32-00;5102.0;CORREIA V  A-33  PLUS-INDUSTRIAL   VONDER;Não;24/10/2019
 4010-32-00;5405.0;CORREIA V  A-36   DISMA;Não;03/12/2019
 4010-34-00;5405.0;CORREIA V  A-32   BALFLEX;Não;24/10/2019
 4010-39-00;5405.0;CORREIA V  A-32;Não;02/09/2019
 4010-39-00;5102.0;CORREIA V 3L-340;Não;20/09/2019
 4010-39-00;5405.0;CORREIA V  A-35   KAUTHEC GOLD;Não;30/09/2019
 4010-39-00;5405.0;CORREIA V  A-32   KAUTHEC GOLD;Não;24/10/2019
 4010-39-00;5405.0;CORREIA V  A-46   KAUTHEC GOLD;Não;29/10/2019
 4010-39-00;5405.0;CORREIA V  B-75;Não;22/11/2019
 4010-39-00;5102.0;CORREIA V B-75;Não;09/01/2020
 4011-50-00;5405.0;PNEU BICICLETA 26x1.1/2x2  PRIMOR   PIRELLI;Sim;08/08/2019
 4011-50-00;5102.0;PNEU 26X2.00 PTO, SCORPION MB2;Sim;10/08/2019
 4011-50-00;5102.0;PNEU 26X1.1/2X2 PTO BT200 MANGA TURBO;Sim;20/08/2019
 4011-50-00;5102.0;PNEU 29X2.20 PTO SCORPION PRO;Sim;18/09/2019
 4011-50-00;5102.0;PNEU 20X1.75 K50, PTO;Sim;09/01/2020
 4011-50-00;5405.0;PNEU BICICLETA 24x1,75 SLICK;Sim;21/01/2020
 4011-80-90;5405.0;PNEU S/CAMARA CARR. MAO 3.25X8 SACI   LEVORIN;Sim;09/12/2019
 4013-10-90;5405.0;CAMARA AR MOTO 275/90 X 18   VG-18;Sim;03/08/2019
 4013-10-90;5405.0;CAMARA AR MOTO VG-17 - 2.50-17 - 2.75-17;Sim;16/08/2019
 4013-10-90;5405.0;CAMARA AR MOTO VJ-17 -110/90-17;Sim;28/09/2019
 4013-10-90;5102.0;CAMARA AR AUTO R13 FR13;Sim;01/10/2019
 4013-10-90;5405.0;CAMARA AR INDL 450X21 A 20/21 TR35;Sim;07/10/2019
 4013-10-90;5405.0;CAMARA AR AUTO 175R13/175R14   FR 13/14;Sim;28/12/2019
 4013-20-00;5102.0;CAMARA AR BICICLETA  24 X 1.75   KENDA;Sim;03/08/2019
 4013-20-00;5405.0;CAMARA AR BICICLETA  26X1.9/2.125 BALAO KENDA;Sim;08/08/2019
 4013-20-00;5102.0;CAMARA PR-29 VALVULA PRESTA 48 MM;Sim;15/08/2019
 4013-20-00;5405.0;CAMARA AR BICICLETA  20X1.75   KENDA;Sim;30/08/2019
 4013-20-00;5405.0;CAMARA AR BICICLETA PO-27/28;Sim;02/09/2019
 4013-20-00;5102.0;CAMARA AR BICICLETA 16 X 1,75 KENDA;Sim;20/12/2019
 4013-90-00;5405.0;CAMARA AR AUTO FR15 TR-13;Sim;13/08/2019
 4013-90-00;5405.0;CAMARA AR CARRINHO MAO 3,25X8;Sim;19/08/2019
 4013-90-00;5102.0;CAMARA AR MOTO MJ-19 MAGGION;Sim;30/08/2019
 4013-90-00;5102.0;CAMARA DE AR DIANT. TORNADO 3,00-21;Sim;27/09/2019
 4013-90-00;5102.0;CAMARA AR CARRINHO MAO 3,25 X 8´´;Sim;18/01/2020
 4015-19-00;5405.0;LUVA LATEX PROF. ANTIDER. AZUL  G   MUCAMBO;Não;06/08/2019
 4015-19-00;5102.0;LUVA LATEX ANTIDER PTA G MUCAMBO;Não;16/08/2019
 4015-19-00;5102.0;LUVA LATEX PROFISSIONAL REFOR M MUCAMBO;Não;15/09/2019
 4015-19-00;5405.0;LUVA LATEX PROFISSIONAL REFOR XG   MUCAMBO;Não;04/10/2019
 4015-19-00;5405.0;LUVA LATEX PROF. ANTIDER. AZUL  M   MUCAMBO;Não;29/10/2019
 4015-19-00;5102.0;LUVA LATEX PROFISSIONAL REFOR XG MUCAMBO;Não;28/11/2019
 4016-93-00;5405.0;ANEL BORRACHA VEDAÇAO ESG 050mm;Não;02/09/2019
 4016-93-00;5102.0;ANEL BORRACHA P/VEDAÇAO ESGOTO 40 MM;Não;25/09/2019
 4016-93-00;5405.0;BUCHA VEDANTE 3/4  PLASTICA  (CARRAPETA);Não;16/10/2019
 4016-93-00;5405.0;BUCHA VEDANTE 1/2  PLASTICA  (CARRAPETA);Não;16/10/2019
 4016-93-00;5405.0;ANEL BORRACHA VEDAÇAO ESG 100mm;Não;17/10/2019
 4201-00-10;5405.0;COLEIRA COURO FORRADA N.05;Não;05/08/2019
 4201-00-10;5405.0;COLEIRA COURO FORRADA N.06;Não;19/08/2019
 4201-00-10;5405.0;COLEIRA COURO FORRADA N.08;Não;19/09/2019
 4201-00-10;5405.0;COLEIRA COURO FORRADA N.07;Não;23/09/2019
 4201-00-10;5102.0;COLEIRA SOLA N.08;Não;24/09/2019
 4201-00-10;5405.0;COLEIRA COURO FORRADA N.02;Não;13/10/2019
 4201-00-10;5102.0;COLEIRA PEITORAL DE COURO FORRADO N03;Não;17/10/2019
 4201-00-10;5405.0;COLEIRA COURO FORRADA N.01;Não;20/11/2019
 4201-00-10;5405.0;COLEIRA COURO FORRADA N.04;Não;25/11/2019
 4201-00-10;5405.0;COLEIRA COURO FORRADA N.03;Não;25/11/2019
 4201-00-10;5102.0;COLEIRA SOLA N.02;Não;20/12/2019
 4201-00-10;5102.0;COLEIRA PEITORAL DE COURO FORRADO N01;Não;23/12/2019
 4201-00-10;5102.0;COLEIRA COURO FORRADA N. 9;Não;15/01/2020
 4201-00-90;5102.0;LUVA RASPA MISTA;Não;01/08/2019
 4201-00-90;5102.0;LUVA SENSILING YELING 9 (g);Não;28/09/2019
 4201-00-90;5405.0;LUVA RASPA CANO CURTO LM;Não;19/12/2019
 4203-29-00;5405.0;LUVA VAQUETA  MISTA;Não;21/08/2019
 4203-29-00;5102.0;LUVA COURO REFORÇADA  15cm   INBRAS;Não;26/10/2019
 4203-29-00;5102.0;LUVA COURO REFORCADA 15cm INBRAS;Não;02/12/2019
 4203-30-00;5102.0;CINTO 10638;Não;23/11/2019
 4203-30-00;5102.0;CINTO 10641;Não;17/01/2020
 4205-00-00;5102.0;BAINHA FACAO COURO N.18;Não;07/11/2019
 4417-00-10;5102.0;CABO MADEIRA P/LIMA;Não;24/10/2019
 4417-00-90;5405.0;CABO MACHADO ROXINHO;Não;02/08/2019
 4417-00-90;5102.0;CABO ENXADA TORNEADO ROXINHO;Não;16/08/2019
 4417-00-90;5405.0;CABO PICARETA ROXINHO   FORJARIA M.B.;Não;01/10/2019
 4417-00-90;5102.0;CABO PICARETA ROXINHO FORJARIA M.B.;Não;07/10/2019
 4417-00-90;5405.0;CABO MARTELO COMUM;Não;01/11/2019
 4421-90-00;5405.0;GAIOLA CRIADEIRA P/PASSAROS;Não;21/01/2020
 4811-41-10;5405.0;FITA CREPE 18mmX50m   NORTON;Não;20/08/2019
 4811-41-10;5405.0;FITA CREPE  24mm X 50m   NORTON;Não;09/12/2019
 4819-30-00;5102.0;SACO ALGODAO ALVEJADO 40 X 65 CM;Não;13/08/2019
 4911-10-00;5405.0;ADESIVO AQUI TEM DURIN (VITRINE) 240 X 200mm;Não;14/10/2019
 5202-10-00;5405.0;ESTOPA CONVENCIONAL  150g   LIMPE BEM;Não;28/09/2019
 5205-31-00;5405.0;BARBANTE ALGODAO  LRC 4/8  100g   SOVAN;Não;02/08/2019
 5205-31-00;5102.0;BARBANTE ALGODAO LRC 4/8 100g SOVAN;Não;19/12/2019
 5303-90-90;5405.0;BUCHA VEGETAL BANHO;Não;24/10/2019
 5404-19-90;5405.0;NYLON 0,30mm  BRANCO C/100m   TODOS;Não;08/08/2019
 5404-19-90;5405.0;NYLON 0,40mm  BRANCO C/100m   TODOS;Não;09/08/2019
 5404-19-90;5405.0;NYLON 0,50mm  BRANCO C/100m   TODOS;Não;29/08/2019
 5404-19-90;5102.0;NYLON 100 mm BCO - TODOS - 100 METROS;Não;30/08/2019
 5404-19-90;5405.0;NYLON 0,20mm  BRANCO C/100m ENCART.  DOURADO;Não;27/09/2019
 5404-19-90;5405.0;NYLON 0,20mm  BRANCO C/100m   TODOS;Não;26/12/2019
 5407-20-00;5102.0;TELA SOMBREAMENTO 70% 1,5M;Não;21/09/2019
 5407-72-00;5102.0;TELA MOSQUITEIRO NYLON VERDE 120m;Não;16/08/2019
 5407-72-00;5405.0;TELA MOSQUITEIRO NYLON VERDE 1,20m;Não;28/08/2019
 5407-72-00;5102.0;TELA SOMBREAMENTO +/-50% 1,50M;Não;26/10/2019
 5603-94-20;5102.0;PLASTICO TERMICO CORUJAS 1,40 M LARG;Não;02/08/2019
 5603-94-20;5102.0;PLASTICO TERMICO CHARLOTTE AZL 1,40 M LARG;Não;11/11/2019
 5603-94-20;5102.0;PLASTICO MESA ALKO TERMICO FORMIGUINHAS 1,4M;Não;04/01/2020
 5604-10-00;5102.0;EXTENSOR ELASTICO 70CM C/2 BASPAN;Não;16/12/2019
 5607-49-00;5405.0;REDEA SEDA VERMELHA/PRETA;Não;01/08/2019
 5607-49-00;5102.0;CORDA SEDA BCACOLOR 8 MM - METRO;Não;09/08/2019
 5607-49-00;5405.0;CORDA VARAL 10mts;Não;14/08/2019
 5607-49-00;5102.0;LINHA PEDREIRO 100m LISA TOP FIO REF 24;Não;14/09/2019
 5607-49-00;5102.0;CORDA SEDA BCA/COLOR 8 MM - METRO;Não;04/10/2019
 5607-49-00;5102.0;VARAL NYLON 5 TRAÇADO 10 M;Não;07/12/2019
 5607-49-00;5405.0;ELASTICO BAGAGEIRO REFORÇADO 1,5 MTS;Não;16/12/2019
 5607-49-00;5405.0;LINHA PEDREIRO TRANÇADA  100 MTS   POLIBEL;Não;23/12/2019
 5607-49-00;5405.0;CORDA 04mm TRANÇADA POLIESTER   POLIBEL;Não;31/01/2020
 5607-50-19;5405.0;CORDA 04MM  SEDA BCA;Não;28/08/2019
 5607-50-90;5405.0;CORDA 06mm;Não;26/10/2019
 5607-59-00;5102.0;CORDA 12mm TRANÇADA SEDA RIOMAR;Não;20/08/2019
 5801-33-00;5405.0;LUVA RASPA CANO LONGO LM;Não;30/09/2019
 6101-30-00;5405.0;CAPA CHUVA CAVALEIRO;Não;20/01/2020
 6116-92-00;5405.0;LUVA MALHA PIGMENTADA;Não;13/08/2019
 6116-93-00;5102.0;LUVA HELANCA PIGMENTADA 6 FIOS;Não;01/08/2019
 6307-10-00;5405.0;PANO PRATO;Não;13/08/2019
 6307-10-00;5405.0;SACO PANO ALVEJADO;Não;31/08/2019
 6307-90-10;5102.0;MASCARA DESC POEIRAS E NEVOAS C/VALV PFF1-S;Não;16/08/2019
 6307-90-90;5405.0;COADOR P/CAFE;Não;21/12/2019
 6401-92-00;5102.0;BOTA PEGA FORTE C MD N40 PTOAM GRANDENE;Não;01/08/2019
 6401-92-00;5405.0;BOTA PEGA FORTE C MD N.41 PTO/AM  GRANDENE;Não;14/09/2019
 6401-92-00;5405.0;BOTA PEGA FORTE C MD N.40 PTO/AM  GRANDENE;Não;20/09/2019
 6401-92-00;5102.0;BOTA BASPAN PVC VD C. LONGO S/ FORRO 42;Não;11/10/2019
 6401-92-00;5102.0;BOTA BASPAN PVC PRETA C.MEDIO S/FORRO N.42;Não;30/11/2019
 6401-92-00;5102.0;BOTA BASPAN PVC PRETA C.MEDIO S/FORRO N.41;Não;02/12/2019
 6401-92-00;5102.0;BOTA BASPAN PVC PRETA C.MEDIO S/FORRO N.43;Não;09/01/2020
 6401-92-00;5405.0;BOTA PEGA FORTE C MD N.43/44 PTO/AM  GRANDENE;Não;20/01/2020
 6402-20-00;5102.0;BOTA JAGUAR REF 002;Não;30/08/2019
 6402-20-00;5102.0;BOTA UNISOLA COMUM PF SF LISA VQT CAFE;Não;02/09/2019
 6402-20-00;5102.0;BOTA JAGUAR REF 010;Não;28/10/2019
 6402-20-00;5102.0;BOTA JAGUAR REF 515;Não;28/10/2019
 6402-20-00;5102.0;BOTA UNISOLA COMUM PF SF LISA LTG SELVAGEM;Não;28/10/2019
 6402-91-90;5102.0;BOTA PEGA FORTE C MD N44 PTOAM GRANDENE;Não;30/08/2019
 6402-91-90;5102.0;BOTA PEGA FORTE C MD N.44 PTO/AM GRANDENE;Não;27/09/2019
 6402-91-90;5102.0;BOTA PEGA FORTE C MD N.43 PTO/AM GRANDENE;Não;01/10/2019
 6402-91-90;5405.0;BOTA PEGA FORTE C MD N.45/46 PTO/AM SF  GRANDENE;Não;02/01/2020
 6405-10-10;5102.0;BOTA CABEDAL MOD3638 DALLAS;Não;26/09/2019
